ID	Name
Dyna.Amp	DynamicAmp
DriveGtr	Drive Gtr.
SnekFngr	SnakeFingr
Feedbker	Feedbacker
KilrWhmy	KilrWhammy
Vuduman	Voodooman
CrunchyG	CrunchyGtr
SmallAmp	SmallAmpGt
LatnLuvr	LatinLover
StillBlu	Still Blue
59 Combo	59ComboGtr
OvrDaTop	OverTheTop
Beater	Beater Gtr
MegaAcBs	MegaAcouBs
FngrPkBs	FingrPikBs
PrecFW	PrecFWBass
RndWound	RoundWound
ActivePk	ActivePick
GnarlyBa	GnarlyBass
PkBsFgDs	PkBsFngDst
FuzzBass	Fuzzy Bass
MegaFgHm	MegaFngHrm
VeloBass	Velo Bass
SlpSwtch	SlapSwitch
MegaFngr	MegaFinger
MegaSlap	MegaSlapBs
PickOpen	OpenPickBs
PickPull	PullPickBs
PkMuteDr	MuteDryPik
NewPikBs	NewPickBas
MegaPkBs	MegaPickBs
FrtlsDry	FretlesDry
FrtlSolo	FretlsSolo
MegaFrtl	Mega Frtls
SoloStr1	Solo Str 1
SoloStr2	Solo Str 2
SolSpict	SoloSpicat
2Violins	2 Violins
Cel.Duet	Cello Duet
2SoloStr	2 Solo Str
CelloEns	CelloEnsem
ViolaEns	ViolaEnsem
ViolnEns	ViolnEnsem
CtrbSect	ContraSect
SmolSec1	SmallSect1
SmolSec2	SmallSect2
MediumEn	MediumSEns
ViolnMix	Violin Mix
SpicLine	SpicaLines
Hard Bow	HardBowStr
BkGround	BackGround
Hophead	HopheadStr
Hole Str	HoleString
Ens Mix	EnsemblMix
Hard Ens	HardEnsmbl
Velo Str	VeloString
Big Strs	BigStrings
BeautyHp	BeautyHarp
Ste.Harp	StereoHarp
Pizz.Ens	Pizz. Ens.
PizzSect	Pizz. Sect
Oct.Pizz	OctavePizz
Orch.Pl	OrchstrlPl
VeloFall	Velo Falls
SoprnoSx	SopranoSax
SprnoSft	SopranoSft
Alto Vib	Alto Vib.
VeloAlto	Velo Alto
TenrSoft	Tenor Soft
Tenor Sx	Tenor Sax
Hip Bari	HipBaritne
Swt Oboe	Sweet Oboe
SmthOboe	SmoothOboe
DblRdQrt	DblRdQuart
C Flute	CncrtFlute
SwtFlute	SweetFlute
IrishPpe	Irish Pipe
BluzDist	BluzDistrt
Campfire	CampfireHm
TootsHrp	TootsyHarm
WoodyHrp	Woody Harm
NomadGtr	Nomad Gtr.
ChrchOoh	Church Ooh
Paradies	ParadiesPd
SmthBlue	SmoothBlue
FazerPad	Phazer Pad
FrozenVx	Frozen Vox
Arclight	ArclightPd
SilvLake	SilverLake
FrozenPd	Frozen Pad
Whisperr	Whisperer
VintgSaw	VintageSaw
BriteSaw	Bright Saw
DuckLead	Duck Lead
Soft RnB	Soft RnBLd
IndaNite	Inda Night
SimpleBa	SimpleBass
Fat Sine	FatSineBas
OneVoice	OneVoiceBs
Fundmntl	Fundamentl
StoneArp	Stone Arp
HellFire	Hell Fire
Chromsme	Chromosome
PWM Perc	PWM Percu.
HyperStd	HyperStdKt
DryStdKt	DryStandrd
New Rock	NewRockKit
RockStK1	RockStKit1
RockStK2	RockStKit2
RkMono1	RockMono1
RkMono2	RockMono2
HipHpKt1	HipHopKit1
HipHpKt2	HipHopKit2
HipHpKt3	HipHopKit3
HipHpKt4	HipHopKit4
HipHpKt5	HipHopKit5
HipHpKt6	HipHopKit6
HpStkKt1	HipStikKt1
HpStkKt2	HipStikKt2
HpStkKt3	HipStikKt3
HpStkKt4	HipStikKt4
T9HpKt1	T9HipKit1
T9HpKt2	T9HipKit2
R&B Kit1	R&B Kit 1
R&B Kit2	R&B Kit 2
R&B Kit3	R&B Kit 3
AnalogT9	Analog T9
AnalogT8	Analog T8
TechnoKt	Techno Kit
HouseKt1	House Kit1
HouseKt2	House Kit2
BreakKit	Break Kit
Drm&Bass	Drum&Bass
JungleKt	Jungle Kit
Electric	ElectricKt
HoomanKt	Hooman Kit
Dist.Kit	DistortKit
Ambient	AmbientKit
Orch.Kit	Orch. Kit
GarageKt	Garage Kit
AllRndKt	AllRoundKt
RokMulti	Rock Multi
HipMulti	HipHpMulti
Perc Kit	Perc. Kit
LatnPerc	Latin Perc
Gtr/BsFx	Gtr/Bs Fx
WackoKit	Wacko Kit
WoodBits	Wood Bits
MetalBit	Metal Bits
HandsKit	Hands Kit
ScrtchKt	ScratchKit
AcsSnare	AcstSnares
StSnares	St. Snares
AllKicks	All Kicks
DanceKik	Dance Kick
EzSnares	EasySnares
CubanKit	Cuban Kit
SynPopKt	SynPopKit
ArabMxKt	Arabic Mix
BlyDance	BellyDance
DanceSnr	DanceSnare
Spec.SFX	SpecialSFX
SynthSFX	Synthetic
SlwSuckr	SlowSucker
BigBrtBr	BigBriteBr
BackPdMW	BackPad MW
RezAtkLd	RezAttakLd
Dark Uni	DarkUniBas
BobbyBas	Bobby Bass
Mini Sub	Mini SubBs
SinglOsc	Single Osc
Wave Pan	WavePanner
TrncHook	TranceHook
MaydayLd	MaydayLead
TrncMelo	TranceMelo
BassPedl	Bass Pedal
DoomBass	Doom Bass
TranceBa	TranceBass
DeepPtBa	DeepPntBas
ProtoTpe	Proto Type
AmbiBite	AmbienBite
ShneChrd	ShineChord
FourSkid	Four Skids
PolyTrnc	PolyTrance
MyRealty	My Reality
ChordzLd	ChordzLead
