ID	Name
ChoAcord	Cho.Accord
HrdAcord	HardAccord
SftAcord	SoftAccord
Harmo. 2	Harmonica2
BscBHrmo	BasicBHrmo
SplBHrmo	SupplBHrmo
TngoAcd2	Bandoneon2
Bndoneon	Bandoneon3
NylonGt3	Nylon Gt.o
VelGtHrm	VeloHarmnx
NylonGt2	Nylon Gt.2
LequintG	Lequint Gt
12StrGtr	12 Str Gtr
Nyln&Stl	Nyln+Steel
AtkSteel	AtkSteelGt
Mandoln2	Mandolin 2
MandoTrm	MandolnTrm
SteelGt2	Steel Gt.2
Stl&Body	Steel+Body
MellowGt	Mellow Gt.
HawaiiGt	HawaiianGt
PedalStl	PedalSteel
ClnHalfG	CleanHalfG
OpnHrdGt	OpenHardGt
OpnHrdG2	OpenHardG2
JC ClnGt	JC CleanGt
AtkClnGt	AtkCleanGt
ChorusGt	Chorus Gt.
JC ChoGt	JC ChorusG
TCFrntPk	TCFrontPk.
TCRearPk	TCRearPick
TC Clean	TC Clean f
TC Cln 2	TC Clean 2
LPRearPk	LPRearPick
LPRearP2	LP Rear 2
LPRearAt	LPRearAtak
MidT.Gtr	MidToneGtr
ChngRuan	Chung Ruan
ChgRuan2	ChungRuan2
Mu.DstGt	MuteDis.Gt
TCMuteGt	TCMutedGt.
Funk Gtr	FunkGuitar
FunkGtr2	Funk Gt.2
OvrDrGt2	Overdrv. 2
OvrDrGt3	Overdrv. 3
MoDrvGtr	More Drive
Gt.Pinch	Gtr. Pinch
AtkDrvGt	AttakDrive
LPOvrDrv	LP OverDrv
LPOvrDr2	LPOverDrv2
LP HfDrv	LP HalfDrv
LPHfDrv2	LPHalfDrv2
LPChorus	LP Chorus
DistGtr2	Dist. Gt2:
DazedGtr	Dazed Gtr.
DistGtr3	Distorshn:
FstDstGt	Dist.Fast:
AtkDstGt	AttackDist
FeedbkGt	Feedbk Gt.
FeedbkG2	Feedbk Gt2
PowerGtr	Power Gtr.
PowerGt2	Power Gt.2
5thDist.	5th Dist.
RockRthm	RockRhythm
RckRthm2	Rock Rthm2
DsRthmGt	DistRhythm
GtFeedbk	Gt. Feedbk
GtrFdbk2	Gt.Feedbk2
AcGtrHmo	AcGt.Hrmnx
ElBaHrmo	EBassHrmnx
Rokabily	Rockabilly
WildAcBa	WildAcBass
AtkAcoBa	AtkAcou.Ba
Bass+OHH	Bass + OHH
FngrBas2	FingerdBs2
Jazzy Ba	Jazzy Bass
JazzyBa2	Jazzy Ba.2
RockBass	Rock Bass
HeartBas	Heart Bass
AtkFngr.	Atk.Finger
FngrSlap	FingerSlap
ChorJzBa	ChorusJzBs
F.Ba/Hrm	F.Ba/Harm.
PickBas2	PickedBas2
PickBas3	PickedBas3
PickBas4	PickedBas4
DblPikBa	DblPickBas
M.PkBass	MutedPikBs
PkBa/Hrm	PkBass/Hrm
Fretles2	Fretless 2
Fretles3	Fretless 3
Fretles4	Fretless 4
SynFretl	SynFretles
SmthFrtl	SmthFrtles
WoodFrtl	Wood+Frtls
Pop Slap	PopSlapBas
ResoSlap	ResoSlapBa
UnisnSlp	UnisonSlap
SlpBass3	SlapBass 3
FM Slap	FMSlapBass
SynBa101	SynthBs101
JP-4 Ba	JP-4 Bass
JP-8 Ba	JP-8 Bass
JPMG Ba	JPMG Bass
SynBass3	SynthBass3
AcidBass	Acid Bass
TB303 Ba	TB303 Bass
TechnoBa	TechnoBass
TB303Ba2	TB303 Bas2
TB303Kik	TB303 Kick
TB303Saw	TB303 Saw
Rubbr303	Rubber 303
Reso 303	Reso 303Ba
ResoSHBa	Reso SH Ba
303SqrBa	303 Sqr.Ba
303DstBa	303 DistBa
JungleBa	JungleBass
ArpgioBa	ArpeggioBs
303SqDst	303SqDstBa
303SqDs2	303SqDsBa2
303SqDs2	303SqDsBa2
303SqDs3	303SqDsBa3
303SqrRv	303Sqr.Rev
SynBa201	SynBass201
ModulrBs	Modular Bs
Seq.Bass	SequenceBs
MGOctBas	MGOctavBa1
MGOctBa2	MGOctavBa2
MGBlipBa	MG Blip Bs
SynBass4	Syn Bass 4
BeefFMBa	Beef FM Ba
X WireBa	X Wire Bas
Dly Bass	Delay Bass
WreStrBa	WireStrBas
BlipBass	Blip Bass
RubbrBa2	RubberBas2
SynBelBa	SynthBelBa
RubberBa	RubberBass
SH101Ba1	SH101Bass1
SH101Ba2	SH101Bass2
SmoothBa	SmoothBass
SH101Ba3	SH101Bass3
Spike Ba	Spike Bass
House Ba	House Bass
SyncBass	Sync Bass
MG5th Ba	MG 5th Bas
RandomBa	RandomBass
WowMG Ba	WowMG Bass
BubbleBa	BubbleBass
ViolnAtk	Violin Atk
SlwVioln	SlowViolin
ViolaAtk	Viola Atk.
CelloAtk	Cello Atk.
TrmStrSt	TremStrSt.
SlwTrStr	SlowTrmStr
Susp.Str	Susp. Str.
SuspStr2	Susp.Str.2
VcCbPizz	VcCb Pizz.
ChmbrPiz	ChamberPiz
St. Pizz	Ste. Pizz.
SoloPizz	Solo Pizz.
SoloSpic	Solo Spic.
StrsSpic	Str. Spic.
Harp&Str	Harp&Strng
Harp St.	HarpStereo
UileanHp	UileanHarp
Syn.Harp	Synth Harp
YangChin	Yang Qin
YangQin2	Yang Qin 2
SynYanQn	SynYangQin
Slow Str	Strings 2
BriteStr	Bright Str
ChmbrStr	ChamberStr
CellSect	Cello Sect
Mild Str	Mild Str.
Orch.Str	Orchestra
OrchStr2	Orchestra2
TremOrch	Trem.Orch.
ChoirStr	Choir Str.
Str&FrHr	Strng+Horn
StStrngs	St.Strings
OrchStr3	Orchestra3
Velo.Str	VeloStrngs
OctavStr	Oct Str. 1
OctStr.2	Oct Str. 2
SlowStr2	SlowStrng2
LegatoSt	Legato Str
Warm Str	Warm Str.
StSlwStr	StSlow Str
OB Str.	OB Strings
StackStr	Stack Str.
JP Str.	JP Strings
Syn.Str3	SynthStr.3
Syn.Str4	SynthStr.4
High Str	HighString
HybrdStr	Hybrid Str
Tron Str	TronString
NoizyStr	NoizString
Syn.Str5	SynthStr.5
JUNO Str	JUNOString
Air Str.	Air String
St.Choir	St. Choir
MltChoir	Melt Choir
ChurchCh	Church Ch.
BoyChoir	Boy Choir
ChoirHah	Choir Hahs
ChoirLah	Choir Lahs
ChoirAh2	ChoirAahs2
MaleC.Ah	MaleAah+St
OohsMaj7	Oohs maj7
OohsSus4	Oohs sus4
JazzScat	Jazz Scat
VoiceDah	Voice Dah
JazzThum	Jazz Thum
Fem. Lah	Female Lah
FemChoLa	Fem.Ch.Lah
Fem. Luh	Female Luh
FemChoLu	Fem.Ch.Luh
FemChLan	Fem.Ch.Lan
F.La&Lan	Fem.La&Lan
MalChoWa	MaleCh.Wah
SyVoice2	SynVoice 2
SlntNght	SilntNight
VP330	VP330Choir
VnlChoir	VinylChoir
ImpactHt	Impact Hit
PhillyHt	Philly Hit
DoublHit	Double Hit
Perc.Hit	Perc. Hit
ShockWav	Shock Wave
LoFiRave	Lo-Fi Rave
TechnoHt	Techno Hit
Dist.Hit	Dist. Hit
Tkng Hit	TeknorgHit
Str. Hit	StringsHit
StackHit	Stack Hit
Trumpet2	Trumpet 2
Trumpet3	Trumpet 3
Trp&Noiz	Trpt&Noise
FlugelHr	FlugelHorn
4th Trp	4thTrumpet
BriteTrp	Bright Tp.
Warm Trp	Warm Tp.
Syn Trp	SynTrumpet
Trombon2	Trombone 2
Twinbone	Twin bones
BassTrom	Bass Trmb.
CMuteTrp	CupMuteTrp
MutedHrn	Muted Horn
FrHorn 2	Fr. Horn 2
Hrn+Orch	Horn+Orche
WideFrHr	Wide FrHrn
FrHrSolo	Solo FrHrn
SlwFrHrn	Slow FrHrn
DualFrHr	Dual FrHrn
HornOrch	Horn Orch.
Syn.Horn	Synth Horn
RipFrHrn	Rip FrHorn
BoneSect	Bone Sect.
QuadBras	Quad Brass
BrsSect2	Brass 2
BrsSect3	Brass 3
SforzBrs	Brass sfz
BrasFall	Brass Fall
Trp Fall	TrumptFall
OctBrass	OctavBrass
Brs+Reed	Brass+Reed
OrchBras	Orch.Brass
OrchBrs2	Orch.Brs 2
StOrBrs2	StOrchBrs2
StOrBrs3	StOrchBrs3
PolyBras	Poly Brass
JUNO Brs	JUNO Brass
StackBrs	StackBrass
SH-5 Brs	SH-5 Brass
MKS Bras	MKS Brass
SynBras3	SynBrass 3
ProBrass	Pro Brass
QuackBrs	QuackBrass
Anal.Brs	AnalgBrass
Octa.Brs	OctavBrass
OctSynBr	Oct SynBrs
HybridBr	Hybrid Brs
SoftBras	Soft Brass
WarmBras	Warm Brass
SynBras4	SynBrass 4
SynSfzBr	SynBrs sfz
RezBrass	Reso Brass
Ana.Brs2	AnalogBrs2
VeloBras	VeloBrass1
VeloBrs2	VeloBrass2
TransBrs	Transbrass
ExpSprno	ExpSoprano
HyprAlto	Hyper Alto
Exp.Alto	Expr. Alto
Alto+Trp	AltoSx+Trp
Sax Sect	Sax Sect.
TenrSax2	TenorSax 2
BrthTnSx	BrthyTenor
St.TnrSx	St.TenorSx
BariSax2	Bari.Sax 2
Bari&Tnr	Bari&Tenor
Exp.Oboe	Expr. Oboe
Mul.Reed	Multi Reed
BsClari.	BassClari.
MultiWnd	Multi Wind
QuadWind	Quad Wind
Piccolo2	Piccolo 2
NayTrem.	NayTremolo
ExpFlute	Expr.Flute
TrvFlute	TrvlsFlute
FluteVln	Flute+Vln
PipeReed	Pipe&Reed
TrnFlute	Tron Flute
IndiaFlu	IndiaFlute
ZmpnaAtk	ZamponaAtk
TinWhist	TinWhistle
TinWhsNm	TinWhis.Nm
TinWhsOr	TinWhis.Or
Whistle2	Whistle 2
MGSquare	MG Square
HolwMini	HollowMini
MellowFM	Mellow FM
CC Solo	CC Solo Ld
LMSquare	LM Square
SineWave	Sine Wave
2600Sine	2600 Sine
SineLead	Sine Lead
P5Square	P5 Square
OBSquare	OB Square
JP-8 Sqr	JP-8 Sqr.
DsSquare	DistSquare
Pulse Ld	Pulse Lead
JP8Pulse	JP8 Pulse
JP8Puls2	JP8 Pulse2
MGRezPls	MGRezPulse
PulseSaw	Pulse Saw
FelineGR	Feline GR
VeloLead	Velo Lead
GR-300	GR-300 Ld
Dr. Lead	DoctorSolo
ThickSaw	Fat Saw Ld
D-50 Fat	D-50 FatLd
WaspySyn	WaspySynth
CS SawLd	CS Saw Ld
MG Saw	MG SawWave
MG Saw 2	MG SawLd 2
OB Saw	OB SawWave
OB Saw 2	OB SawLd 2
D-50 Saw	D-50 SawLd
SH101Saw	SH-101 Saw
CS Saw	CS SawLead
MG SawLd	MG SawLead
OB SawLd	OB SawLead
P5 SawLd	P5 SawLead
MGUnison	MG Unison
OctSawLd	OctSawLead
Seq.Saw.	Seq. Saw.
Seq.Saw2	Seq.Saw. 2
Reso Saw	Reso. Saw
CheezSaw	Cheese Saw
ChzSaw 2	CheeseSaw2
Rthm Saw	Rhythm Saw
VentLead	Vent Synth
Pure Pan	Pure PanLd
FatGR Ld	Fat GR Ld
DistLead	Dist.Lead
Acid Gtr	Acid Gtr.
AcidGtr2	Acid Gtr.2
P5Snc.Ld	P5 Sync Ld
FatSncLd	FatSync Ld
RockLead	Rock Lead
5thDcySn	5thDecaySn
DirtySnc	Dirty Sync
JUNOSbOs	JUNOSubOsc
LFO Vox	LFO Voice
5thAnClv	5thAna.Clv
Big&Raw	Big & Raw
Fat&Prky	Fat&Perky
JUNORave	JUNO Rave
JP8BaLd1	JP8BassLd1
JP8BaLd2	JP8BassLd2
SH-5BaLd	SH-5 Bs.Ld
Fantasy2	Fantasia 2
Fantasy1	NewAge Pad
BelHeavn	BellHeaven
ThickPad	Thick Pad
ThickMtx	ThickMatrx
RotarStr	Rotary Str
OBSoftPd	OB Soft Pd
OctavePd	Octave Pad
StackPad	Stack Pad
80sPlySy	80sPolySyn
PlySyPd2	Polysynth2
PolyKing	Poly King
PwrStack	PowerStack
OctStack	Oct. Stack
RezStack	Reso Stack
TekStack	TeknoStack
SCHeaven	SC Heaven
CosmicVx	Cosmis Vox
Auh Vox	Auh Voice
Vocorder	Vocordermn
SftBelPd	SoftBellPd
JP8SqrPd	JP8 Sqr Pd
7thBelPd	7thBellPad
PannerPd	Panner Pad
VoicePad	Voice Pad
VoxSweep	VoiceSweep
HorrorPd	Horror Pad
PolarPad	Polar Pad
Celstial	CelestiaPd
BagSweep	Bag Sweep
HrmoRain	Harmo Rain
AfrcWind	AfricaWind
AnklngPd	AnklungPad
RattlePd	Rattle Pad
ClaviPad	Clavi Pad
Ancestrl	Ancestral
Prolog 2	Prologue 2
Hols Str	Hols Str.
SynMalet	Syn Mallet
SftCryst	SoftCrystl
RndGlock	RoundGlock
LoudGlok	Loud Glock
GlockChi	GlockChime
ClearBel	ClearBells
XmasBell	Xmas Bell
VibraBel	VibraBells
DigiBell	Digi Bells
MusicBel	Music Bell
Anal.Bel	AnalogBell
ChorlBel	ChoralBell
AirBells	Air Bells
BellHarp	Bell Harp
Gamelmba	Gamelimba
JUNO Bel	JUNO Bell
WarmAtms	Warm Atmos
NylnHarp	Nylon Harp
Harp Vox	Harp Voice
Holw.Rlz	HollwRels.
NlnRhode	NylonRhode
Ambient	AmbientPad
Invisibl	Invisible
PulseKey	Pulsey Key
NoisePno	NoisePiano
ShneStar	Shine Star
Org Bell	Organ Bell
GobSynth	Goblinson
50sSciFi	50's SciFi
Abduct	Abduction
RandmStr	Random Str
RandomPd	Random Pad
Low Bird	LowBirdPad
FallDown	FallinDown
LFO Horr	LFO Horror
LFO Tech	LFO Techno
Altrnate	Alternate
GarglMan	Gargle Man
EchoBell	Echo Bell
EchoPan2	Echo Pan 2
Big Pan	Big Panner
Reso Pan	Reso. Pan
WaterPno	WaterPiano
Pan Seq.	PanSequnce
Sci-Fi 2	StarTheme2
DreamPad	Dream Pad
SilkyPad	Silky Pad
NewCntry	NewCentury
7thAtmos	7th Atmos.
GalaxyWy	Galaxy Way
DetSitar	Det. Sitar
SitarDrn	SitarDrone
MuteBnjo	MutedBanjo
Gopichnt	Gopichant
Oud&Str	Oud+String
SynShami	SynthShami
Taisho	TaishoKoto
Kann&Chr	Kanoon+Chr
Oct Harp	OctaveHarp
MuteBodh	MutedBodhr
Didgrdoo	Didgeridoo
UillPipe	UilleanPpe
UillPpNm	UillPipeNm
UillPpOr	UillPipeOr
GmlnGong	GamlanGong
StGameln	St.Gamelan
RAMACymb	RAMACymbal
RideCym!	Ride Cym!!
RideBel!	Ride Bell!
Atargane	Atarigane
Tmbourin	Tambourine
IslndMlt	Island Mlt
Castanet	Castanets
AngkRthm	AngkRhythm
FngrSnap	FingerSnap
909 Clap	909 H.Clap
HandClp!	Hand Clap!
SmallTko	SmallTaiko
ConcrtBD	Concert BD
JungleBD	Jungle BD
TechnoBD	Techno BD
Kick3 !!	Kick 3 !!
Kick4 !!	Kick 4 !!
MeloTom2	Melod.Tom2
JungleSD	Jungle SD
ElecPerc	ElecPerc 1
SinePerc	Sine Perc.
RvCymbl2	Rev.Cymbl2
RvCymbl3	Rev.Cymbl3
RvCymbl4	Rev.Cymbl4
RevSnare	Rev.Snare1
RvSnare2	Rev.Snare2
Rev Kick	Rev.Kick 1
RevConBD	Rev.Con BD
Rev.Tom	Rev.Tom 1
Rev.Tom2	Rev.Tom 2
CutNoise	Cut Noise
Str.Slap	StringSlap
CutNoiz2	CutNoise 2
DstCutNz	DstCutNoiz
B.Slide	Bass Slide
P.Scrape	PickScrape
Gtr.Fx!!	GuitarFX!!
BartkPiz	BartokPizz
Gtr.Slap	Gtr. Slap
ChrdStrk	Chord Strk
BiwaStrk	Biwa Strk.
BiwaTrem	Biwa Trem.
AcBaNz!!	AcouBaNz!!
DsGtNz!!	DistGtNz!!
ElGtNz!!	El.GtrNz!!
ElGtNz!2	ElGtrNz!!2
GtStrk!!	GtStroke!!
GtSlide!	GtrSlide!!
AcBaMute	AcBaMuteNz
AcBaTch.	AcBaTch.Nz
AcBaAtk.	AcBaAtk.Nz
TCUpNoiz	TC Up Nz.
TCDownMt	TCDownMute
TC Up Mt	TC Up Mute
TCDownNz	TC Down Nz
DsGtUpNz	DstGtrUpNz
DsGtDown	DsGtDownNz
DsGtDwn2	DsGtDwnNz2
DsGtMute	DsGtMuteNz
GtrStrk5	GtrStroke5
StlGtrSl	StlGSlide1
StlGtSl2	StlGSlide2
StlGtSl3	StlGSlide3
StlGtSl4	StlGSlide4
Gtr.Strk	GtrStroke1
GtrStrk2	GtrStroke2
GtrStrk3	GtrStroke3
GtrStrk4	GtrStroke4
Fl.KClik	FltKyClick
BrthNz!!	BreathNz!!
Fl. Brth	Flute Brth
Fl.Brth2	FluteBrth2
Fl.Brth3	FluteBrth3
VoxBrth.	Vox Breath
VoxBrth2	VoxBreath2
TrombnNz	TromboneNz
TrumptNz	Trumpet Nz
PinkNoiz	Pink Noise
White Nz	WhiteNoise
HorseGlp	HorseGalop
BirdTwit	Bird Tweet
FancyAni	FancyAniml
PhonCall	Phone Call
DoorSqek	DoorSqueak
DoorSlam	Door Slam
ScratchC	ScratchCut
WindChim	Windchimes
Scratch2	ScratchSpl
ScrachKy	ScratchKey
TapeRwnd	TapeRewind
PhonNoiz	PhonoNoise
MC500 Bp	MC500 Beep
Scratch3	Scratch 3
Scratch4	Scratch 4
Scratch5	Scratch 5
Scratch6	Scratch 6
Scratch7	Scratch 7
CarStart	Car Start
CarTyreS	CarTyreSq.
Car Pass	CarPassing
CarCrash	Car Crash
JetPlane	Jet Plane
Calclate	Calculate
PercBang	Perc. Bang
Glas&Glm	Glass&Glam
OverBlow	Over Blow
CrakBotl	CrackBottl
PourBotl	PourBottle
CD Tray	OpenCDTray
AudioSwi	AudioSwtch
Key Type	Key Typing
TrainHrn	Train Horn
TrainPas	Train Pass
CarStar2	Car Start2
RailCros	Rail Cross
Compress	Compressor
SwordBom	Sword Boom
SwordCrs	SwordCross
Stab	Stab! 1
Stab 2	Stab! 2
LaughVox	Laugh Vox
ScreamVx	Scream Vox
Heart	Heartbeat
Footstep	Footsteps
Applauz2	Applause 2
SmalClub	Small Club
ApplzWav	ApplauseWv
BabyLaf.	Baby Laugh
Voice 1	Voice One
Voice 2	Voice Two
Voice 3	VoiceThree
VoiceTah	Voice Tah
VoiceWey	Voice Whey
Vx Kikit	Vox Kikit
VxComeOn	Vx Come On
VoiceWoo	Voice Woo
VoiceHie	Voice Hie
MchinGun	MachineGun
LaserGun	Laser Gun
Xplosion	Explosion
Xploshn2	Explosion2
SlapBa 2	Slap Bass2
AcouBass	AcouBass 1
SynBrass	SynBrass 1
MelloGrP	MelloGrPno
ElPiano4	El.Piano 4
ElecOrgn	Elec Org 1
ElecOrg2	Elec Org 2
ElecOrg3	Elec Org 3
ElecOrg4	Elec Org 4
PipeOrgn	Pipe Org 1
PipeOrg2	Pipe Org 2
PipeOrg3	Pipe Org 3
Celesta2	Celesta 2
Syn.Bass	Syn Bass 1
HarmoPan	Harmo Pan
WarmBell	Warm Bell
FunnyVox	Funny Vox
Oboe2001	Oboe 2001
Dr. Solo	DoctorSolo
Sch.Daze	SchoolDaze
Belsingr	Bellsinger
Sqr.Lead	SquareWave
Str Sect	Str Sect 1
StrSect2	Str Sect 2
StrSect3	Str Sect 3
Elec.Gtr	Elec Gtr 1
ElecGtr2	Elec Gtr 2
AcouBas2	AcouBass 2
ElecBass	ElecBass 1
ElecBas2	ElecBass 2
Clrinet2	Clarinet 2
BrasSec2	Brass 2
Vibrfon2	Vibraphon2
BrthPipe	BreathPipe
Dp Snare	Deep Snare
El.Perc2	ElecPerc 2
TaikoRim	Taiko Rim
1NoteJam	OneNoteJam
WaterBel	Water Bell
JnglTune	JungleTune
Standrd3	Standard 3
StdrdL/R	Stndrd L/R
HipHopKt	Hip Hop Kt
JungleKt	Jungle Kit
TechnoKt	Techno Kit
HouseKit	House Kit
DanceKit	Dance Kit
CR-78 Kt	CR-78 Kit
TR-606Kt	TR-606 Kit
TR-707Kt	TR-707 Kit
Anal.Kt2	TR-909 Kit
BrushKt2	Brush Kt 2
Brush2LR	Brush2 L/R
EthnicKt	Ethnic Kit
EthnicKt	Ethnic Kit
KikSnare	Kick Snare
KkSnare2	Kick Sn. 2
AsianKit	Asian Kit
CymbalKt	Cymbal Kit
GamelnKt	Gamelan Kt
GamlnKt2	Gamln Kt 2
RyFX Kit	Ry.FX Kit
RyFX2 Kt	Ry.FX Kt 2
RyFX3 Kt	Ry.FX Kt 3
SFX Kt 2	SFX Kit 2
VoiceKit	Voice Kit
CymblKt2	CymbalKit2
MT-32 Kt	MT-32 Kit
