ID	Name
MegaFngr	MegaFingerBs
MegaSlap	MegaSlapBass
PickOpen	OpenPickBass
PickPull	PullPickBass
PkMuteDr	MutedDryPick
NewPikBs	NewPickedBas
MegaPkBs	MegaPickedBs
FrtlsDry	Fretless Dry
FrtlSolo	FretlessSolo
MegaFrtl	Mega Fretles
SoloStr1	Solo Str. 1
SoloStr2	Solo Str. 2
SolSpict	SoloSpiccato
2SoloStr	2 Solo Str.
CelloEns	CelloEnsembl
ViolaEns	ViolaEnsembl
ViolnEns	ViolnEnsembl
CtrbSect	Contra.Sect.
SmolSec1	Small Sect 1
SmolSec2	Small Sect 2
MediumEn	MediumStrEns
SpicLine	Spicca.Lines
BkGround	BackGrndStr.
Hophead	Hophead Str.
Hole Str	Hole Strings
Velo Str	Velo Strings
Big Strs	Big Strings
BeautyHp	Beauty Harp
Ste.Harp	Stereo Harp
Pizz.Ens	PizzEnsemble
PizzSect	Pizz.Section
Oct.Pizz	Octave Pizz.
Orch.Pl	OrchstralPlk
VeloFall	Velo Fall Br
SoprnoSx	Soprano Sax
SprnoSft	Soft Soprano
Alto Vib	Vibrato Alto
VeloAlto	Velo Alto Sx
TenrSoft	SoftTenorSax
Hip Bari	Hip Baritone
SmthOboe	Smooth Oboe
DblRdQrt	DblReedQuart
C Flute	ConcertFlute
SwtFlute	Sweet Flute
BluzDist	Bluz Distort
Campfire	CampfireHrmo
TootsHrp	Tootsy Harmo
WoodyHrp	Woody Harmo.
NomadGtr	Nomad Guitar
ChrchOoh	Church Oohs
Paradies	Paradies Pad
SmthBlue	SmoothBluePd
FrozenVx	Frozen Voice
Soft RnB	Soft RnBLead
SimpleBa	Simple Bass
Fat Sine	Fat Sine Bas
OneVoice	OneVoiceBass
Fundmntl	Fundamental
PWM Perc	PWM Percuss.
HyperStd	HyperStandKt
DryStdKt	DryStndrdKit
New Rock	New Rock Kit
RockStK1	RockSt.Kit 1
RockStK2	RockSt.Kit 2
RkMono1	RockMonoKit1
RkMono2	RockMonoKit2
HipHpKt1	Hip Hop Kit1
HipHpKt2	Hip Hop Kit2
HipHpKt3	Hip Hop Kit3
HipHpKt4	Hip Hop Kit4
HipHpKt5	Hip Hop Kit5
HipHpKt6	Hip Hop Kit6
HpStkKt1	HipStickKit1
HpStkKt2	HipStickKit2
HpStkKt3	HipStickKit3
HpStkKt4	HipStickKit4
T9HpKt1	T9 Hip Kit 1
T9HpKt2	T9 Hip Kit 2
AnalogT9	AnalogT9 Kit
AnalogT8	AnalogT8 Kit
HouseKt1	House Kit 1
HouseKt2	House Kit 2
Drm&Bass	Drums & Bass
Electric	Electric Kit
Dist.Kit	Distort. Kit
Ambient	Ambient Kit
Orch.Kit	OrchestraKit
AllRndKt	All Round Kt
RokMulti	RockMultiKit
HipMulti	HipHop Multi
Perc Kit	PercussionKt
LatnPerc	Latin Perc.
Gtr/BsFx	Gtr/Bass Fx
ScrtchKt	ScratchesKit
AcsSnare	Acoust.Snare
StSnares	StereoSnares
DanceKik	Dance Kicks
EzSnares	Easy Snares
SynPopKt	SynthPopKit
ArabMxKt	ArabicMixKit
BlyDance	BellyDanceKt
DanceSnr	Dance Snares
Spec.SFX	Special SFX
SynthSFX	SyntheticSFX
SlwSuckr	SlowSuckrStr
BigBrtBr	BigBrightBrs
BackPdMW	Back Pad MW
RezAtkLd	RezAttakLead
PlsWidth	Pulse Width
Mini Sub	Mini SubBass
SinglOsc	Single Osci.
Dark Uni	DarkUni.Bass
Wave Pan	Wave Panner
TrncHook	TranceHookLd
MaydayLd	Mayday Lead
TrncMelo	Trance Melod
TranceBa	Trance Bass
DeepPtBa	DeepPointBas
AmbiBite	Ambient Bite
ShneChrd	Shine Chords
PolyTrnc	Poly Trance
ChordzLd	Chordz Lead
