ID	Name
HornOrch	HrnOrchestra
Syn.Horn	SynthFr.Horn
HrnOrch2	Horn Orch. 2
BrtFrHrn	BrightFrHorn
HardFrHr	Hard Fr.Horn
BrsSect#	Brass Sect.#
StBrsSec	St.BrassSect
SforzBrs	Sforz. Brass
Tp&TbSec	Trp&Trb Sect
TpTbSec2	Trp&TrbSect2
BrsSect2	Brass Sect 2
MelloBrs	Mellow Brass
SuperBrs	Super Brass
CutBrass	SuprBrassCut
Tenor&Tp	Tenor&Trmpt
SymphBrs	Symph. Brass
PhoenxBr	Phoenix Brs.
QuackBrs	Quack Brass
RezSynBr	ResoSynthBrs
SynBras3	SynthBrass 3
AnlSforz	Analog Sforz
SyBrsSub	SynthBrasSub
AnVelBrs	AnalgVeloBrs
AnalgBrs	Analog Brass
SynBras4	SynthBrass 4
ChoirBrs	Choir Brass
Ana.Horn	Analog Horn
AnVelBr2	AnalVeloBrs2
AnalBrs2	AnalogBrass2
Medit.Sx	Meditate Sax
SwtSprno	SweetSoprano
AltoSax#	Alto Sax. #
LgtAltSx	Lgt.Alto Sax
Sax Sect	Sax Section
PwrAltSx	Power Alt Sx
FakeAlto	Fake Alto Sx
FakeAlt+	Fake Alto +
DFakeAlt	DarkFakeAlto
BrthTnSx	BrthyTenorSx
SoftTenr	SoftTenorSax
TenrSax2	Tenor Sax 2
SuperTnr	Super Tenor
SuprTnr+	Super Tenor+
SupTnrSt	SuperTnr St.
Tenr&Alt	Tenor & Alto
BrthTnr2	BreathyTenr2
SwtTenor	Sweet Tenor
HeinzUni	Heinz Unison
Exp.Oboe	Express.Oboe
BasClari	BassClarinet
NeatBrth	Neat Breathy
BthBoehm	BreathyBoehm
SwtFlute	Sweet Flute
PanFlut#	Pan Flute #
PanFlut2	Pan Flute 2
SwtPanFl	SweetPanFlut
BotlLgto	BottleLegato
SqrLead2	Square Ld 2
LMSquare	LM Square Ld
HollowSq	HollowSquare
ShmoogLd	Shmoog Lead
DblOsci.	DoubleOscil.
MellowSq	Mellow Sqr.
SoloSine	Solo Sine Ld
AccentLd	Accent Lead
FMSlwSwp	FM SlowSweep
OctvBeep	Octave Beep
SawLead2	Saw. Lead 2
ThickSaw	Thick Saw Ld
Dyna.Saw	Dynamic Saw
Digi.Saw	Digital Saw
HeavySyn	Heavy Synth
WaspySyn	Waspy Synth
RezzySaw	Rezzy Saw Ld
DoublSaw	Double SawLd
Dim Saw	Dim Saw Lead
PulseSaw	Pulse Saw Ld
Dr. Lead	Doctor Lead
VeloLead	VelocityLead
Dunce Ld	Dunce Lead
Str8Puls	StraightPuls
ModulSaw	Modular Saw.
SimplSaw	Simple Saw.
SeqAnalg	Seq. Analog
NoviceLd	Novice Lead
ElecPrim	ElecPrimtive
DistLead	Distort.Lead
SynPluck	Synth Pluck
DaSyncLd	TheSyncLead
BrthLayr	Breath Layer
5thLdSft	5thLeadSoft
Fat&Prky	Fat & Perky
RotarStr	Rotary Str.
PolyPd80	Poly Pad 80
SqrTwang	Square Twang
Sqr.Pad8	Square Pad 8
Shwimmer	Shwimmer Pad
Converge	Converge Pad
ClaviPad	Clavich. Pad
HrmoRain	HarmonicRain
AfrcWind	African Wind
SynDrCmp	Syn.DrumComp
RndGlock	RoundGlocken
GlokChim	GlockenChime
ClearBel	Clear Bells
ChorBell	Chorus&Bells
SynMalet	Synth Mallet
SftCryst	Soft Crystal
LoudGlok	Loud Glocken
XmasBell	Xmas. Bells
VibraBel	VibrafoneBel
DigiBell	Digital Bell
AnalgBel	Analog Bells
WarmAtms	Warm Atmos.
HollwRls	HollwRelease
NylonEP.	Nylon EPiano
AtmosPad	Atmosphr Pad
DigiBmda	Digi.Bermuda
NoisePno	Noise Piano
FantaBel	Fantasy Bell
ShinStar	Shining Star
Brt.Stab	Bright Stab
GobSynth	Goblin Synth
GblnTalk	Goblin Talk
Echoes 2	Echo Drops 2
SynPiano	Synth Piano
Reso&Pan	Reso. & Pan.
Ana.Echo	Analog Echo
DetSitar	Detune Sitar
MuteBnjo	Muted Banjo
ElecBnjo	Elec. Banjo
BigKlmba	Big Kalimba
TiklBell	Tickle Bell
Gamelan	Gamelan Gong
S.Gameln	St. Gamelan
RamaCymb	Rama Cymbal
AsianBel	Asian Bells
GlasPerc	Glass Perc.
Mel Tom2	Melod. Tom 2
ElecPerc	Elec. Perc.
Syn.Perc	Synth Perc.
RvCymbl2	Rev.Cymbal 2
RvCymbl3	Rev.Cymbal 3
RevSnare	ReverseSnare
RvSnare2	Rev. Snare 2
Rev.Kick	Reverse Kick
RConBaDr	RevConBaDrum
Rev. Tom	Reverse Tom
Rev.Tom2	ReverseTom 2
MtdClavi	Muted Clavi.
DstnFire	Distant Fire
BlineHrd	Hard Beeline
TnglCaos	Tingle&Chaos
K/S Ana.	Kk/Sn Analog
K/S Hum.	Kk/Sn Humid
IncntClk	IncontiClick
RndmWalk	Random Walk
Lust St.	Stereo Lust
K/S Slap	Kik/Snr Slap
CheapOsc	Cheap Oscil.
Rvr/Crsh	Rev. / Crash
CheapOc+	Cheap Oscil+
CalcOrg1	Calc Organ 1
NstyCtSt	St.Nasty Cut
NstOrSpl	SplitNastyOr
CalcOrg2	Calc Organ 2
SprClick	Super Click
CalcOrg3	Calc Organ 3
Ruin St.	Stereo Ruin
ChoCalcO	ChorusCalcOr
Malfnctn	Malfunction
OrgnHit+	Organ Hit +
ChoirSpl	Split Choir
UnvrsSwp	Universe Swp
VaporVox	Vapour Voice
VoxShoot	Voice Shoot
SemiacOr	SemiAcouOrgn
Refusal+	Refusal Plus
DoubtDbl	Double Doubt
Glocken+	Glocknspiel+
CutNoiz2	Cut Noise 2
DstCutNz	DistCutNoise
Str.Slap	String Slap
P.Scrape	Pick Scrape
Fl.KClik	FluteKyClick
HorseGlp	Horse Gallop
DoorSqek	Door Squeak
ScratchC	Scratch Cut
Scratch2	ScratchSplit
TeleFon2	Telephone 2
CarTyreS	Car Tyre Sq.
Car Pass	Car Passing
Connect	Connectivity
LaughVox	Laugh Voice
ScreamVx	Scream Voice
MchinGun	Machine Gun
TechnoHi	Techno Kit H
TechnoLo	Techno Kit L
S. Latin	Small Latin
AfroCuba	AfroCubanKit
AfrCuba2	AfroCubanKt2
BrazilKt	BrazillianKt
PopLatin	Pop Latin Kt
StndKit#	StandardKit#
DarkRoom	Dark Room Kt
ElectrKt	Electro Kit
AnalgKt2	Analog Kit 2
HipHopKt	Hip Hop Kit
PerigeKt	Perigee Kit
BrushKt2	Brush Kit 2
SymphnKt	Symphony Kit
Ntrl Kit	Natural Kit
NtrlFunk	Ntrl Funk Kt
Lv StdKt	LiveStdrdKit
LvFunkKt	LiveFunk Kit
Lv Brush	LiveBrushKit
Std&Perc	LiveStd&Perc
FunkPerc	LvFunkPercKt
Brush&P.	LvBrush&Perc
LiveRm A	Live! Room A
LiveRm B	Live! Room B
GrdPnoSt	GrandPiano w
RchGrdSt	Rich Grand w
TghtGdSt	TightGrand w
DavidPno	David Piano
PnoStPad	Piano St.Pad
StRichSt	StageRichSt.
ChorDigi	Chorus Digi.
Hnkytnk1	Honkytonk 1
Sweetnes	Sweetness EP
Dyno 83	Dynamic '83
ChorTine	Chorus Tine
90Ballad	90s' Ballad
DXEP+Cho	DXEP+Chorus
RichHpsi	Rich Harpsi.
PhaseClv	PhaserClavi.
VintLead	Vintage Lead
Gtr Hero	Guitar Hero
Whizzer	Whizzer Bass
SimpleBa	Simple Bass
ClavBass	ClavinetBass
New Slap	New SlapBass
Cybastrg	Cyber String
Wynth	Windy Synth
Buzz Saw	Buzzy Saw Ld
Zub Zub	Zub Zub Lead
OsciLead	OscilateLead
SqrLead!	Square Lead!
BiggerSy	Bigger Synth
AnaSquid	Analog Squid
SharpSyn	Sharp Synth
Ana.Wave	Analog Wave
Ana.Wurl	Analog Wurly
FngrBas!	FingeredBas!
UprghtBa	Upright Bass
Fnground	GroundFingrd
Birdland	BirdlandBass
FlageoBa	Flageo Bass
Fretles!	FretlessBas!
Fretls!2	FretlesBas!2
ThumBass	Thumped Bass
RockBass	OD Rock Bass
SmooBass	Smooth Bass!
YamaBass	Yamaha Bass
Bass Cab	Bass Cabinet
FruitBas	Fruity Bass
SqrBass!	Square Bass!
PlsClav!	Pulse Clavi!
BuzzerBa	Buzzer Bass
MuteHrBa	MutedHrtBass
Tek.Bass	Techno Bass!
TranzBas	Trance Bass
Chamlion	ChamelionBas
Para.Syn	Para.SynthBa
AttakSyn	AttackSynBas
Q. Klav	Q. Klavinet
India	Indian Sitar
YamSteel	YamaStlDrums
Stung St	Stung String
Formula	Formula Car
Jurassic	JurassicDino
Devil	Devil's Ring
SpcHorse	Space Horse
EspaGtr!	Spanish Gtr!
JazzGtr!	Jazz Guitar!
JazzyGtr	Jazzy Guitar
L7 Pluck	L7PluckedGtr
WetPluck	WetPluckdGtr
Comp.Gtr	Compress.Gtr
FunkyGtr	Funky Guitar
Thin Gtr	Thin Guitar
Carlos	Carlos Gtr.
Destiny	Destiny Gtr.
Grunge	Grunge Lead
Ossyncro	Osci.Synchro
Old Mini	Old MiniLead
Fat Mini	Fat MiniLead
SimpleSy	Simple Synth
Choronic	ChoronicLead
SlitMinu	Slit Minute
SynHarmo	Synth Harmo.
Reso.Sqr	Reso. Square
ChalPuls	ChalkPulseLd
Brassyn	Brass Synth
AcoSynLd	Acou.SynthLd
Digitron	DigitronLead
Rezzawi	Rezzawi Lead
Persinet	PersianClari
Softblow	SoftBlowSax
BaClari!	BassClarint!
WX Clari	WX Clarinet
WX JzGtr	WX Jazz Gtr.
Shakuha!	Shakuhachi!
LipClari	Lip Clarinet
Eastern	EasternShaku
SprnoSx!	Soprano Sax!
LiteAlto	LightAltoSax
BtlFlute	Bottle Flute
Coca	Coca P.Flute
JetLpBow	Jet Lip Bow
BrethBow	Breathy Bow
FluglHr!	Flugel Horn!
Jazz Trp	Jazz Trumpet
JazzTrp2	JazzTrumpet2
MuteTrp!	MutedTrumpt!
MuteTp!2	MutedTrump!2
MelTrmbn	MelloTrombon
NerzoBrs	Nerzo Brass
FrchHrn!	French Horn!
FrHorn!2	FrenchHorn!2
Nu Horne	New Fr. Horn
WX Horn	WX Fr. Horn
C Violin	ConcrtViolin
BrtVioln	Brite Violin
MutedVln	Muted Violin
BrtViola	Bright Viola
Eleanor	EleanorCello
Contrair	ContrairBass
DoublBow	Double Bowed
BowPicol	BowedPiccolo
C Flute	ConcertFlute
C Flute2	ConcrtFlute2
BtlFlut2	BottleFlute2
Rzde.Flt	Rzde. Flute
Nz Flute	Noisy Flute
WX Shaku	WX Shakuhach
PanPicol	Pan Piccolo
Bamboo	Bamboo Dizi
Andean	Andean Quena
NuSoprSx	New Sopr.Sax
CvSoprSx	CurveSoprSax
SoprPipe	Soprano Pipe
LiteSopr	LightSoprano
AnaSprno	Analog Sopr.
NuAltoSx	New Alto Sax
SweetAlt	SweetAltoSax
HarpAlto	Harp AltoSax
HarpAlt2	HarpAltoSax2
GlassAlt	Glassy Alto
NuTenrSx	New Tenor Sx
TenorSub	Sub Tenor Sx
BellMike	Bell Mike Sx
GlassTnr	Glassy Tenor
FunkyTnr	Funky Tenor
BrtTenor	Bright Tenor
BariSax!	BaritoneSax!
DblReedy	Double Reedy
TripleRd	Triple Reedy
EngHorn!	EnglishHorn!
HyperCla	HyperClarint
Clrint!2	Clarinet! 2
Lonely	Lonely Synth
Ophelia	OpheliaSynth
Pico Str	Pico String
Squeeze	SqueezeAcord
AmpdHarp	Amped Harmo.
CromHarp	Chrome Harmo
WahUpHrp	Wah Up Harmo
YamaBotl	Yama Bottle
CrumBon	CrumTrombone
M-ASoft	M-Adult Soft
M-AHusky	M-AdultHusky
F-NMusic	F-New Music
F-Coquet	F-Coquette
DX-Wolf	DX-Wolf Howl
JnglBell	Jingle Bells
DX-Ring1	DX-Ringing 1
DX-TlCal	DX-Tel.Caln.
DX-TlBsy	DX-Tel. Busy
DX-TlTne	DX-Tel. Tone
DX-Ring2	DX-Ringing 2
DX-RvCy1	DX-RevCymbl1
DX-RvCy2	DX-RevCymbl2
DX-Hlcpt	DX-Helicoptr
MotrCycl	Motor Cycle
OutLimit	Outer Limit
PercShot	PercussnShot
StreetSD	StreetSnrDrm
SmbaWhsl	SambaWhistle
Refs Wsl	Ref'sWhistle
SlighBel	Slight Bells
FrtePno1	FortePiano 1
FrtePno2	FortePiano 2
El.Grd 1	El. Grand 1
El.Grd 2	El. Grand 2
El.Grd 3	El. Grand 3
El.Grd 4	El. Grand 4
DX-Road1	DX-Rhodes 1
DX-Road2	DX-Rhodes 2
DX-Road3	DX-Rhodes 3
DX-Road4	DX-Rhodes 4
Det.EP 1	Detuned EP 1
Det.EP 2	Detuned EP 2
Det.EP 3	Detuned EP 3
Det.EP 4	Detuned EP 4
Det.EP 5	Detuned EP 5
Det.EP 6	Detuned EP 6
Det.EP 7	Detuned EP 7
Det.EP 8	Detuned EP 8
Det.EP 9	Detuned EP 9
Det.EP10	DetunedEP 10
MM-Clav3	MM-Clavi. 3
Syn.Glok	SynthGlocken
DX-MsBx1	DX-MusicBox1
DX-MsBx2	DX-MusicBox2
DX-MsBx3	DX-MusicBox3
DX-MsBx4	DX-MusicBox4
DX-MsBx5	DX-MusicBox5
DX-MsBx6	DX-MusicBox6
DX-MsBx7	DX-MusicBox7
DX-MsBx8	DX-MusicBox8
MM-Vibr2	MM-Vibrafn.2
DX-Mrmb1	DX-Marimba 1
DX-Mrmb2	DX-Marimba 2
DX-Mrmb3	DX-Marimba 3
DX-Mrmb4	DX-Marimba 4
DX-Mrmb5	DX-Marimba 5
DX-Mrmb6	DX-Marimba 6
DX-Mrmb7	DX-Marimba 7
CrystBel	Crystal Bell
DX-Acrd1	DX-Acordion1
DX-Acrd2	DX-Acordion2
DX-Acrd3	DX-Acordion3
DX-Acrd4	DX-Acordion4
DX-Acrd5	DX-Acordion5
DX-Acrd6	DX-Acordion6
DX-ClGt1	DX-ClearGt.1
DX-ClGt2	DX-ClearGt.2
DX-ClGt3	DX-ClearGt.3
DX-ClGt4	DX-ClearGt.4
DX-ClGt5	DX-ClearGt.5
DX-ClGt6	DX-ClearGt.6
DX-ClGt7	DX-ClearGt.7
DX-ClGt8	DX-ClearGt.8
DX-ClGt9	DX-ClearGt.9
DXClGt10	DX-ClearGt10
DXClGt11	DX-ClearGt11
BassLgnd	Bass Legend
HardFngr	HardFingerBa
DX-PkBa1	DX-PickedBa1
DX-PkBa2	DX-PickedBa2
DX-PkBa3	DX-PickedBa3
DX-PkBa4	DX-PickedBa4
CompedEB	CompedE.Bass
SuprBas1	Super Bass 1
SuprBas2	Super Bass 2
Apollon	Apollon Harp
CmbaHarp	CimbalomHarp
General	GeneralStrng
MM-Vce 4	MM-Voices 4
DX-Clar1	DX-Clarinet1
DX-Clar2	DX-Clarinet2
DX-Clar3	DX-Clarinet3
DX-Bottl	DX-BottleBlw
DX-SLd 9	DX-SquareLd9
DX-SyLd1	DX-Syn.Lead1
DX-SyLd2	DX-Syn.Lead2
DX-SyLd3	DX-Syn.Lead3
DX-SyLd4	DX-Syn.Lead4
DX-SyLd5	DX-Syn.Lead5
DX-SyLd6	DX-Syn.Lead6
DX-SyLd7	DX-Syn.Lead7
DX-SyLd8	DX-Syn.Lead8
DX-SyLd9	DX-Syn.Lead9
BellStr1	Bell String1
BellStr2	Bell String2
Chi-S&H1	Chiff-Smp&H1
DX-Echo1	DX-Echoes 1
DX-India	DX-Ind.Sitar
DX-Klmb1	DX-Kalimba 1
DX-Klmb2	DX-Kalimba 2
DX-Klmb3	DX-Kalimba 3
DX-Klmb4	DX-Kalimba 4
Twincle	Twincle Bell
WonderBa	Wonder Bass
AnalgStr	AnalogString
MultiSaw	MultiSaw.Str
ANHardBr	AN HardBrass
PulserLd	Pulser Lead
J.Hammer	Jack Hammer
AbacabLd	Abacab Lead
Radio Nz	Radio Noise
FreeRthm	Free Rhythm
Dist.5th	Distorted5th
